Time [s]	Altitude [km]	Latitude [deg]	Longitude [deg]	Mass [kg]	Group	Material
2816.1107887306803	27.50670707070707	-9.671	-74.498	0.209	0.209000kg_unknown	unknown
2810.980665544332	28.3940202020202	-9.671	-74.49900000000001	0.209	0.209000kg_unknown	unknown
2806.2474444444447	29.281333333333333	-9.671	-74.5	0.209	0.209000kg_unknown	unknown
2801.8546996891996	30.168646464646464	-9.671	-74.50099999999999	0.209	0.209000kg_unknown	unknown
2797.7601318566835	31.055959595959596	-9.671999999999999	-74.50284286814332	0.209	0.209000kg_unknown	unknown
2793.9111664098614	31.943272727272728	-9.671999999999999	-74.50469183359014	0.209	0.209000kg_unknown	unknown
2790.2646565656573	32.830585858585856	-9.671999999999999	-74.507	0.209	0.209000kg_unknown	unknown
2786.7739341476786	33.71789898989899	-9.671999999999999	-74.50982906585233	0.209	0.209000kg_unknown	unknown
2783.3879168375483	34.60521212121212	-9.671999999999999	-74.51221508316246	0.209	0.209000kg_unknown	unknown
2780.075128694351	35.492525252525255	-9.672527871305649	-74.51652787130566	0.209	0.209000kg_unknown	unknown
2776.785756937403	36.37983838383838	-9.673	-74.51981724306258	0.209	0.209000kg_unknown	unknown
2773.4821296422874	37.26715151515151	-9.673	-74.52424174071542	0.209	0.209000kg_unknown	unknown
2770.1147195117196	38.154464646464646	-9.673	-74.52948828048828	0.209	0.209000kg_unknown	unknown
2766.632666666667	39.041777777777774	-9.674	-74.53499999999998	0.209	0.209000kg_unknown	unknown
2763.1105823863636	39.92909090909091	-9.674	-74.54207883522726	0.209	0.209000kg_unknown	unknown
2759.675369075369	40.81640404040404	-9.674999999999999	-74.54894926184927	0.209	0.209000kg_unknown	unknown
2756.3214712669765	41.70371717171717	-9.675328528733024	-74.55765705746605	0.209	0.209000kg_unknown	unknown
2753.0285650623887	42.5910303030303	-9.676	-74.56686430481284	0.209	0.209000kg_unknown	unknown
2749.786932966024	43.47834343434343	-9.677	-74.5784522681359	0.209	0.209000kg_unknown	unknown
2746.5869408369404	44.365656565656565	-9.677999999999999	-74.59025223665223	0.209	0.209000kg_unknown	unknown
2743.4196110036537	45.25296969696969	-9.678230388996347	-74.60392155598538	0.209	0.209000kg_unknown	unknown
2740.2744423028876	46.14028282828283	-9.679375557697112	-74.61887778848556	0.209	0.209000kg_unknown	unknown
2737.1443804239575	47.027595959595956	-9.681	-74.6355280978802	0.209	0.209000kg_unknown	unknown
2734.0200384122923	47.91490909090909	-9.682	-74.65440973111396	0.209	0.209000kg_unknown	unknown
2730.8921752738656	48.80222222222222	-9.683	-74.67530477308294	0.209	0.209000kg_unknown	unknown
2727.758030661222	49.68953535353535	-9.684891969338778	-74.69813575471022	0.209	0.209000kg_unknown	unknown
2724.6149520112153	50.57684848484848	-9.687	-74.72331543189908	0.209	0.209000kg_unknown	unknown
2721.4487038847255	51.46416161616161	-9.688201296115276	-74.75201296115274	0.209	0.209000kg_unknown	unknown
2718.258394413449	52.35147474747475	-9.690391605586553	-74.78430766145208	0.209	0.209000kg_unknown	unknown
2715.0376354788764	53.238787878787875	-9.693	-74.81973600973237	0.209	0.209000kg_unknown	unknown
2711.778778560513	54.12610101010101	-9.695871221439488	-74.85932587871334	0.209	0.209000kg_unknown	unknown
2708.4836549010706	55.01341414141414	-9.698166345098928	-74.90332883138501	0.209	0.209000kg_unknown	unknown
2705.141531282406	55.90072727272727	-9.701508468717593	-74.9531354994815	0.209	0.209000kg_unknown	unknown
2701.749844599845	56.7880404040404	-9.705900155400156	-75.00830264180264	0.209	0.209000kg_unknown	unknown
2698.303515547633	57.67535353535353	-9.709346484452366	-75.07058320459497	0.209	0.209000kg_unknown	unknown
2694.7947543160694	58.562666666666665	-9.71385524568393	-75.14096015936254	0.209	0.209000kg_unknown	unknown
2691.224980574981	59.44997979797979	-9.71942501942502	-75.22020046620047	0.209	0.209000kg_unknown	unknown
2687.590938308707	60.33729292929293	-9.725118123382586	-75.30953560397363	0.209	0.209000kg_unknown	unknown
2683.8953526865293	61.22460606060606	-9.73150929462694	-75.41013012477718	0.209	0.209000kg_unknown	unknown
2680.1439608854503	62.11191919191919	-9.739012078229097	-75.52419325166558	0.209	0.209000kg_unknown	unknown
2676.3571574110206	62.99923232323232	-9.74658568517796	-75.6512494906143	0.209	0.209000kg_unknown	unknown
2672.553651903652	63.886545454545455	-9.755289044289045	-75.79285392385394	0.209	0.209000kg_unknown	unknown
2668.765495379325	64.77385858585858	-9.765653513862022	-75.95003369868901	0.22019153234472347	0.209000kg_unknown	unknown
2665.009441876391	65.66117171717171	-9.775921674370826	-76.12010623180963	0.28009227871939696	0.209000kg_unknown	unknown
2661.2376715876712	66.54848484848485	-9.787236985236985	-76.30361642061642	0.38219450919450876	0.209000kg_unknown	unknown
2657.4019738873453	67.43579797979798	-9.798744078337963	-76.49989735785805	0.5164249922808871	0.209000kg_unknown	unknown
2653.4685017596785	68.3231111111111	-9.810544494720967	-76.70780090497736	0.6714414278531908	0.209000kg_unknown	unknown
2649.400354007364	69.21042424242424	-9.82374893797791	-76.928730529595	0.8382354856981024	0.209000kg_unknown	unknown
2645.17554672943	70.09773737373737	-9.83742335981171	-77.16156938315191	0.9947445327056977	0.209000kg_unknown	unknown
2640.765906540149	70.98505050505051	-9.851536373839407	-77.4093933272115	1.0	0.209000kg_unknown	unknown
2636.1533849129596	71.87236363636363	-9.865986460348163	-77.67130705996134	1.0	0.209000kg_unknown	unknown
2631.3221968286216	72.75967676767677	-9.880983409514137	-77.95001258393997	1.0	0.209000kg_unknown	unknown
2626.250059417707	73.6469898989899	-9.89719982174688	-78.24559649435533	1.0	0.209000kg_unknown	unknown
2620.9135615413393	74.53430303030302	-9.914209315375983	-78.56044986906097	1.0	0.209000kg_unknown	unknown
2615.2864956757116	75.42161616161616	-9.931090512972865	-78.89581025945732	1.0	0.209000kg_unknown	unknown
2609.3401428073844	76.30892929292929	-9.949929571577847	-79.25390128874956	1.0	0.209000kg_unknown	unknown
2603.035091793851	77.19624242424243	-9.968844724618448	-79.6365094005751	1.0	0.209000kg_unknown	unknown
2596.3409722222223	78.08355555555555	-9.987927083333334	-80.04685069444444	1.0	0.209000kg_unknown	unknown
2589.201094276094	78.97086868686868	-10.009346717171717	-80.48783215488216	1.0	0.209000kg_unknown	unknown
2581.576948051948	79.85818181818182	-10.030219155844156	-80.96252922077922	1.0	0.209000kg_unknown	unknown
2573.4144716394717	80.74549494949494	-10.052706585081582	-81.4738382867133	1.0	0.209000kg_unknown	unknown
2564.64166927002	81.63280808080808	-10.076016661459962	-82.02752483598874	1.0	0.209000kg_unknown	unknown
2555.1981185481186	82.52012121212121	-10.099355644355645	-82.62746853146854	1.0	0.209000kg_unknown	unknown
2545.013876863877	83.40743434343435	-10.123908369408369	-83.27871188071187	1.0	0.209000kg_unknown	unknown
2534.0506734006735	84.29474747474747	-10.148797979797978	-83.98395622895623	1.0	0.209000kg_unknown	unknown
2522.2382108758825	85.1820606060606	-10.173823578248234	-84.74876629306766	1.0	0.209000kg_unknown	unknown
2509.6003862150924	86.06937373737374	-10.198099227569815	-85.57127450980391	1.0	0.209000kg_unknown	unknown
2496.1705176767678	86.95668686868686	-10.221958964646463	-86.45064583333333	1.0	0.209000kg_unknown	unknown
2482.1	87.844	-10.244	-87.377	1.0	0.209000kg_unknown	unknown
3015.435	0.0	-9.36	-70.249	56.0	56.000000kg_unknown	unknown
3002.3889842873177	0.8873131313131313	-9.36	-70.249	56.0	56.000000kg_unknown	unknown
2990.26664983165	1.7746262626262626	-9.36	-70.249	56.0	56.000000kg_unknown	unknown
2978.717828282828	2.661939393939394	-9.36	-70.248	56.0	56.000000kg_unknown	unknown
2967.721114153584	3.549252525252525	-9.36	-70.248	56.0	56.000000kg_unknown	unknown
2957.267578660165	4.436565656565657	-9.36	-70.248	56.0	56.000000kg_unknown	unknown
2947.3493610013174	5.323878787878788	-9.36	-70.247	56.0	56.000000kg_unknown	unknown
2937.9484853691556	6.2111919191919185	-9.36	-70.246	56.0	56.000000kg_unknown	unknown
2929.0514558203395	7.09850505050505	-9.36	-70.246	56.0	56.000000kg_unknown	unknown
2920.6476772310257	7.985818181818182	-9.36	-70.245	56.0	56.000000kg_unknown	unknown
2912.7208146684234	8.873131313131314	-9.36	-70.244	56.0	56.000000kg_unknown	unknown
2905.2701254480285	9.760444444444444	-9.36	-70.243	56.0	56.000000kg_unknown	unknown
2898.3004729109275	10.647757575757575	-9.36	-70.243	56.0	56.000000kg_unknown	unknown
2891.8331069435612	11.535070707070707	-9.36	-70.242	56.0	56.000000kg_unknown	unknown
2885.8610789715335	12.422383838383837	-9.36	-70.242	56.0	56.000000kg_unknown	unknown
2880.347518037518	13.309696969696969	-9.36	-70.242	56.0	56.000000kg_unknown	unknown
2875.248131313131	14.1970101010101	-9.36	-70.243	56.0	56.000000kg_unknown	unknown
2870.5162267755272	15.084323232323232	-9.36	-70.24391877322448	56.0	56.000000kg_unknown	unknown
2866.1018116572423	15.971636363636364	-9.36	-70.245	56.0	56.000000kg_unknown	unknown
2861.9579568411386	16.858949494949496	-9.361	-70.24647704315886	56.0	56.000000kg_unknown	unknown
2858.0330059212815	17.746262626262627	-9.361	-70.249	56.0	56.000000kg_unknown	unknown
2854.2755960430754	18.633575757575755	-9.361	-70.25115940395693	56.0	56.000000kg_unknown	unknown
2850.6419275753487	19.520888888888887	-9.361	-70.25479307242465	56.0	56.000000kg_unknown	unknown
2847.0835975290756	20.40820202020202	-9.362	-70.25835140247092	56.0	56.000000kg_unknown	unknown
2843.552469515876	21.29551515151515	-9.362	-70.26188253048413	56.0	56.000000kg_unknown	unknown
2839.9903510816666	22.182828282828282	-9.362	-70.26688929783667	56.0	56.000000kg_unknown	unknown
2836.337356902357	23.070141414141414	-9.363	-70.27219528619528	56.0	56.000000kg_unknown	unknown
2832.516427432217	23.957454545454546	-9.363	-70.27826714513557	56.0	56.000000kg_unknown	unknown
2828.6638726318984	24.844767676767674	-9.364	-70.28597225473621	56.0	56.000000kg_unknown	unknown
2824.909076116817	25.732080808080806	-9.364740923883184	-70.29448184776636	56.0	56.000000kg_unknown	unknown
2821.242647789369	26.619393939393937	-9.365407352210632	-70.30522205663189	56.0	56.000000kg_unknown	unknown
2817.65519248712	27.50670707070707	-9.366	-70.31697923005152	56.0	56.000000kg_unknown	unknown
2814.1499210858588	28.3940202020202	-9.367500078914142	-70.33000031565656	56.0	56.000000kg_unknown	unknown
2810.7179487179487	29.281333333333333	-9.368932051282052	-70.34566025641026	56.0	56.000000kg_unknown	unknown
2807.367737072215	30.168646464646464	-9.370282262927784	-70.36341131463892	56.0	56.000000kg_unknown	unknown
2804.0917532994176	31.055959595959596	-9.371558246700582	-70.38290772690408	56.0	56.000000kg_unknown	unknown
2800.8954545454544	31.943272727272728	-9.373754545454545	-70.40503636363636	56.0	56.000000kg_unknown	unknown
2797.776878541513	32.830585858585856	-9.375873121458486	-70.4289849716679	56.0	56.000000kg_unknown	unknown
2794.7353775853776	33.71789898989899	-9.377914622414622	-70.4562316017316	56.0	56.000000kg_unknown	unknown
2791.7655743481328	34.60521212121212	-9.379884425651868	-70.48584425651867	56.0	56.000000kg_unknown	unknown
2788.8651286326044	35.492525252525255	-9.382784871367395	-70.51863358504136	56.0	56.000000kg_unknown	unknown
2786.025116241783	36.37983838383838	-9.385624883758217	-70.55412348885682	56.0	56.000000kg_unknown	unknown
2783.242697157915	37.26715151515151	-9.388407302842085	-70.59310954263128	56.0	56.000000kg_unknown	unknown
2780.511388272974	38.154464646464646	-9.392138611727026	-70.63521778763241	56.0	56.000000kg_unknown	unknown
2777.822356091031	39.041777777777774	-9.39565528781794	-70.67989759036145	56.0	56.000000kg_unknown	unknown
2775.174952792015	39.92909090909091	-9.399475047207984	-70.7280258969517	56.0	56.000000kg_unknown	unknown
2772.5608385911905	40.81640404040404	-9.40317832281762	-70.7797832281762	56.0	56.000000kg_unknown	unknown
2769.9705896171013	41.70371717171717	-9.4076794103829	-70.83494702842377	56.0	56.000000kg_unknown	unknown
2767.402074054668	42.5910303030303	-9.412495851890665	-70.89295022268797	56.0	56.000000kg_unknown	unknown
2764.8472889817717	43.47834343434343	-9.417605422036456	-70.95606777545571	56.0	56.000000kg_unknown	unknown
2762.298548522474	44.365656565656565	-9.422702902955052	-71.0214891898932	56.0	56.000000kg_unknown	unknown
2759.7532386906314	45.25296969696969	-9.427793522618739	-71.09210931666232	56.0	56.000000kg_unknown	unknown
2757.20249905394	46.14028282828283	-9.43389500189212	-71.16642502838181	56.0	56.000000kg_unknown	unknown
2754.642475479432	47.027595959595956	-9.440015049041136	-71.24424078465817	56.0	56.000000kg_unknown	unknown
2752.0642592101776	47.91490909090909	-9.446171481579645	-71.32732944606414	56.0	56.000000kg_unknown	unknown
2749.4669934640524	48.80222222222222	-9.453366013071895	-71.41422222222222	56.0	56.000000kg_unknown	unknown
2746.8418590668593	49.68953535353535	-9.460424422799424	-71.50609307359308	56.0	56.000000kg_unknown	unknown
2744.1852009521194	50.57684848484848	-9.467394397143641	-71.60319756477159	56.0	56.000000kg_unknown	unknown
2741.4930625271118	51.46416161616161	-9.475470812418665	-71.70496362396976	56.0	56.000000kg_unknown	unknown
2738.7541156910725	52.35147474747475	-9.483687652926783	-71.81183537235711	56.0	56.000000kg_unknown	unknown
2735.970291522823	53.238787878787875	-9.49203912543153	-71.92486804756425	56.0	56.000000kg_unknown	unknown
2733.1335451287064	54.12610101010101	-9.500549364613882	-72.04369110459433	56.0	56.000000kg_unknown	unknown
2730.2360919425278	55.01341414141414	-9.510241724172417	-72.16879804647131	56.0	56.000000kg_unknown	unknown
2727.2792997542997	55.90072727272727	-9.519482800982802	-72.29968151105652	56.0	56.000000kg_unknown	unknown
2724.248476110587	56.7880404040404	-9.529606095557654	-72.438470098913	56.0	56.000000kg_unknown	unknown
2721.145200229243	57.67535353535353	-9.540514399312272	-72.5837255892256	56.0	56.000000kg_unknown	unknown
2717.956666666667	58.562666666666665	-9.551773333333333	-72.73697333333332	56.0	56.000000kg_unknown	unknown
2714.679926126941	59.44997979797979	-9.562910221619177	-72.89753361977989	56.0	56.000000kg_unknown	unknown
2711.30523965524	60.33729292929293	-9.57503428103428	-73.06723801723801	56.0	56.000000kg_unknown	unknown
2707.8261664261663	61.22460606060606	-9.5874715007215	-73.24501551226551	56.0	56.000000kg_unknown	unknown
2704.2329785457887	62.11191919191919	-9.600668085816846	-73.4331021370732	56.0	56.000000kg_unknown	unknown
2700.5165285331955	62.99923232323232	-9.61453388586722	-73.63020745920747	56.0	56.000000kg_unknown	unknown
2696.669537480064	63.886545454545455	-9.628921850079744	-73.83794497607656	56.0	56.000000kg_unknown	unknown
2692.6780429869473	64.77385858585858	-9.643887828052211	-74.05745763571791	56.0	56.000000kg_unknown	unknown
2688.5343458508532	65.66117171717171	-9.659462616596588	-74.28847663235223	56.0	56.000000kg_unknown	unknown
2684.221857185719	66.54848484848485	-9.675712571257126	-74.53240414041403	56.0	56.000000kg_unknown	unknown
2679.7335155680516	67.43579797979798	-9.692665937727794	-74.78923961262106	56.0	56.000000kg_unknown	unknown
2675.0526284348866	68.3231111111111	-9.709792114695341	-75.06124492234169	56.0	56.000000kg_unknown	unknown
2670.167377161445	69.21042424242424	-9.72793049135422	-75.34747474747475	56.0	56.000000kg_unknown	unknown
2665.0574272133094	70.09773737373737	-9.747370291146762	-75.65055436720142	56.0	56.000000kg_unknown	unknown
2659.7052437959846	70.98505050505051	-9.766834268612046	-75.97068537224094	56.0	56.000000kg_unknown	unknown
2654.09926686217	71.87236363636363	-9.78765219941349	-76.30959472140762	56.0	56.000000kg_unknown	unknown
2648.2100219885933	72.75967676767677	-9.808759912045627	-76.6688386586958	56.0	56.000000kg_unknown	unknown
2642.028643578644	73.6469898989899	-9.83086406926407	-77.0485240981241	56.0	56.000000kg_unknown	unknown
2635.519902027797	74.53430303030302	-9.854390293916609	-77.4520660742766	56.0	56.000000kg_unknown	unknown
2628.6687703809753	75.42161616161616	-9.877924918476099	-77.87883623637953	56.0	56.000000kg_unknown	unknown
2621.4405101434513	76.30892929292929	-9.901837959426194	-78.33219786096257	56.0	56.000000kg_unknown	unknown
2613.8159962456425	77.19624242424243	-9.927502011263075	-78.81354223652454	56.0	56.000000kg_unknown	unknown
2605.765226337449	78.08355555555555	-9.953654320987654	-79.32474074074074	56.0	56.000000kg_unknown	unknown
2597.2552605260526	78.97086868686868	-9.980184218421842	-79.86826332633264	56.0	56.000000kg_unknown	unknown
2588.2626893939396	79.85818181818182	-10.007161931818182	-80.44417518939393	56.0	56.000000kg_unknown	unknown
2578.754451104451	80.74549494949494	-10.034686646686646	-81.05631512931512	56.0	56.000000kg_unknown	unknown
2568.698743246418	81.63280808080808	-10.062853770260748	-81.70683168898285	56.0	56.000000kg_unknown	unknown
2558.087546193644	82.52012121212121	-10.090124907612712	-82.39455949741316	56.0	56.000000kg_unknown	unknown
2546.8880212380213	83.40743434343435	-10.118285936285936	-83.12352861952861	56.0	56.000000kg_unknown	unknown
2535.0918154144183	84.29474747474747	-10.145674553756745	-83.89428199806281	56.0	56.000000kg_unknown	unknown
2522.7062770562775	85.1820606060606	-10.171887445887446	-84.70528571428571	56.0	56.000000kg_unknown	unknown
2509.7190486959144	86.06937373737374	-10.197861902608171	-85.55751183476556	56.0	56.000000kg_unknown	unknown
2496.1861426767678	86.95668686868686	-10.221927714646464	-86.44861458333332	56.0	56.000000kg_unknown	unknown
2482.1	87.844	-10.244	-87.377	56.0	56.000000kg_unknown	unknown
3172.161051724138	24.196	-9.52	-72.3185	0.034	0.034000kg_unknown	unknown
3156.5625829803407	24.664353535353538	-9.52	-72.318	0.034	0.034000kg_unknown	unknown
3141.5293460410558	25.132707070707074	-9.52	-72.31768214402085	0.034	0.034000kg_unknown	unknown
3127.005087695133	25.601060606060607	-9.52	-72.317	0.034	0.034000kg_unknown	unknown
3113.004594219506	26.069414141414143	-9.52	-72.317	0.034	0.034000kg_unknown	unknown
3099.499709235209	26.53776767676768	-9.5195	-72.316	0.034	0.034000kg_unknown	unknown
3086.47744021294	27.006121212121215	-9.5195	-72.316	0.034	0.034000kg_unknown	unknown
3073.9099013822433	27.47447474747475	-9.5195	-72.31527006911217	0.034	0.034000kg_unknown	unknown
3061.794544030044	27.942828282828284	-9.5195	-72.315	0.034	0.034000kg_unknown	unknown
3050.1015288248336	28.41118181818182	-9.5195	-72.315	0.034	0.034000kg_unknown	unknown
3038.8350868205866	28.879535353535356	-9.5195	-72.314	0.034	0.034000kg_unknown	unknown
